htno,sem,subcode,subname,internal,external,marks,dept
16NG5A0112,2-1 SEM,RT21015,SURVEYING,17,4,21,CE
16NG5A0112,2-1 SEM,RT21016,FLUID MECHANICS,23,32,55,CE
16NG5A0112,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,21,45,66,CE
16NG5A0112,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,22,45,67,CE
16NG5A0113,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,22,44,66,CE
16NG5A0113,2-1 SEM,RT21012,PROBABILITY & STATISTICS,23,61,84,CE
16NG5A0113,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,29,70,99,CE
16NG5A0113,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,25,70,95,CE
16NG5A0113,2-1 SEM,RT21015,SURVEYING,24,39,63,CE
16NG5A0113,2-1 SEM,RT21016,FLUID MECHANICS,29,54,83,CE
16NG5A0113,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,24,48,72,CE
16NG5A0113,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,24,48,72,CE
16NG5A0114,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,20,9,29,CE
16NG5A0114,2-1 SEM,RT21012,PROBABILITY & STATISTICS,16,24,40,CE
16NG5A0114,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,20,30,50,CE
16NG5A0114,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,22,38,60,CE
16NG5A0114,2-1 SEM,RT21015,SURVEYING,18,40,58,CE
16NG5A0114,2-1 SEM,RT21016,FLUID MECHANICS,19,24,43,CE
16NG5A0114,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,24,46,70,CE
16NG5A0114,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,22,46,68,CE
16NG5A0115,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,19,28,47,CE
16NG5A0115,2-1 SEM,RT21012,PROBABILITY & STATISTICS,19,24,43,CE
16NG5A0115,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,21,25,46,CE
16NG5A0115,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,23,7,30,CE
16NG5A0115,2-1 SEM,RT21015,SURVEYING,18,24,42,CE
16NG5A0115,2-1 SEM,RT21016,FLUID MECHANICS,24,24,48,CE
16NG5A0115,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,23,46,69,CE
16NG5A0115,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,23,46,69,CE
16NG5A0116,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,18,43,61,CE
16NG5A0116,2-1 SEM,RT21012,PROBABILITY & STATISTICS,19,25,44,CE
16NG5A0116,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,19,28,47,CE
16NG5A0116,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,21,35,56,CE
16NG5A0116,2-1 SEM,RT21015,SURVEYING,21,25,46,CE
16NG5A0116,2-1 SEM,RT21016,FLUID MECHANICS,24,41,65,CE
16NG5A0116,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,24,47,71,CE
16NG5A0116,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,22,47,69,CE
16NG5A0117,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,16,9,25,CE
16NG5A0117,2-1 SEM,RT21012,PROBABILITY & STATISTICS,20,6,26,CE
16NG5A0117,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,25,7,32,CE
16NG5A0117,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,26,67,93,CE
16NG5A0117,2-1 SEM,RT21015,SURVEYING,25,26,51,CE
16NG5A0117,2-1 SEM,RT21016,FLUID MECHANICS,23,24,47,CE
16NG5A0117,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,23,46,69,CE
16NG5A0117,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,22,46,68,CE
16NG5A0118,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,18,24,42,CE
16NG5A0118,2-1 SEM,RT21012,PROBABILITY & STATISTICS,17,9,26,CE
16NG5A0118,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,24,58,82,CE
16NG5A0118,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,26,28,54,CE
16NG5A0118,2-1 SEM,RT21015,SURVEYING,20,24,44,CE
16NG5A0118,2-1 SEM,RT21016,FLUID MECHANICS,23,38,61,CE
16NG5A0118,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,21,45,66,CE
16NG5A0118,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,21,45,66,CE
16NG5A0119,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,21,30,51,CE
16NG5A0119,2-1 SEM,RT21012,PROBABILITY & STATISTICS,20,39,59,CE
16NG5A0119,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,29,46,75,CE
16NG5A0119,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,24,26,50,CE
16NG5A0119,2-1 SEM,RT21015,SURVEYING,27,26,53,CE
16NG5A0119,2-1 SEM,RT21016,FLUID MECHANICS,29,30,59,CE
16NG5A0119,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,25,49,74,CE
16NG5A0119,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,24,49,73,CE
16NG5A0120,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,23,46,69,CE
16NG5A0120,2-1 SEM,RT21012,PROBABILITY & STATISTICS,20,40,60,CE
16NG5A0120,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,17,43,60,CE
16NG5A0120,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,23,36,59,CE
16NG5A0120,2-1 SEM,RT21015,SURVEYING,27,37,64,CE
16NG5A0120,2-1 SEM,RT21016,FLUID MECHANICS,25,37,62,CE
16NG5A0120,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,21,45,66,CE
16NG5A0120,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,23,45,68,CE
16NG5A0121,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,18,24,42,CE
16NG5A0121,2-1 SEM,RT21012,PROBABILITY & STATISTICS,16,33,49,CE
16NG5A0121,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,22,25,47,CE
16NG5A0121,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,22,54,76,CE
16NG5A0121,2-1 SEM,RT21015,SURVEYING,18,24,42,CE
16NG5A0121,2-1 SEM,RT21016,FLUID MECHANICS,24,2,26,CE
16NG5A0121,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,22,45,67,CE
16NG5A0121,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,21,45,66,CE
16NG5A0122,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,18,35,53,CE
16NG5A0122,2-1 SEM,RT21012,PROBABILITY & STATISTICS,21,11,32,CE
16NG5A0122,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,21,38,59,CE
16NG5A0122,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,23,51,74,CE
16NG5A0122,2-1 SEM,RT21015,SURVEYING,21,25,46,CE
16NG5A0122,2-1 SEM,RT21016,FLUID MECHANICS,23,29,52,CE
16NG5A0122,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,22,46,68,CE
16NG5A0122,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,22,46,68,CE
16NG5A0123,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,23,33,56,CE
16NG5A0123,2-1 SEM,RT21012,PROBABILITY & STATISTICS,26,42,68,CE
16NG5A0123,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,27,38,65,CE
16NG5A0123,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,28,11,39,CE
16NG5A0123,2-1 SEM,RT21015,SURVEYING,23,46,69,CE
16NG5A0123,2-1 SEM,RT21016,FLUID MECHANICS,26,34,60,CE
16NG5A0123,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,24,48,72,CE
16NG5A0123,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,22,48,70,CE
16NG5A0124,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,18,41,59,CE
16NG5A0124,2-1 SEM,RT21012,PROBABILITY & STATISTICS,24,17,41,CE
16NG5A0124,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,23,43,66,CE
16NG5A0124,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,25,44,69,CE
16NG5A0124,2-1 SEM,RT21015,SURVEYING,19,24,43,CE
16NG5A0124,2-1 SEM,RT21016,FLUID MECHANICS,25,44,69,CE
16NG5A0124,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,25,46,71,CE
16NG5A0124,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,22,46,68,CE
16NG5A0125,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,22,33,55,CE
16NG5A0125,2-1 SEM,RT21012,PROBABILITY & STATISTICS,18,40,58,CE
16NG5A0125,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,22,24,46,CE
16NG5A0125,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,25,67,92,CE
16NG5A0125,2-1 SEM,RT21015,SURVEYING,20,40,60,CE
16NG5A0125,2-1 SEM,RT21016,FLUID MECHANICS,20,4,24,CE
16NG5A0125,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,24,45,69,CE
16NG5A0125,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,25,45,70,CE
16NG5A0126,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,28,41,69,CE
16NG5A0126,2-1 SEM,RT21012,PROBABILITY & STATISTICS,24,51,75,CE
16NG5A0126,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,28,70,98,CE
16NG5A0126,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,28,48,76,CE
16NG5A0126,2-1 SEM,RT21015,SURVEYING,30,42,72,CE
16NG5A0126,2-1 SEM,RT21016,FLUID MECHANICS,29,46,75,CE
16NG5A0126,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,25,50,75,CE
16NG5A0126,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,24,50,74,CE
16NG5A0127,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,20,30,50,CE
16NG5A0127,2-1 SEM,RT21012,PROBABILITY & STATISTICS,16,33,49,CE
16NG5A0127,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,22,24,46,CE
16NG5A0127,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,24,24,48,CE
16NG5A0127,2-1 SEM,RT21015,SURVEYING,23,30,53,CE
16NG5A0127,2-1 SEM,RT21016,FLUID MECHANICS,21,33,54,CE
16NG5A0127,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,23,45,68,CE
16NG5A0127,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,23,45,68,CE
16NG5A0128,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,23,37,60,CE
16NG5A0128,2-1 SEM,RT21012,PROBABILITY & STATISTICS,21,27,48,CE
16NG5A0128,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,27,46,73,CE
16NG5A0128,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,21,43,64,CE
16NG5A0128,2-1 SEM,RT21015,SURVEYING,21,52,73,CE
16NG5A0128,2-1 SEM,RT21016,FLUID MECHANICS,24,46,70,CE
16NG5A0128,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,23,49,72,CE
16NG5A0128,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,25,49,74,CE
16NG5A0130,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,22,26,48,CE
16NG5A0130,2-1 SEM,RT21012,PROBABILITY & STATISTICS,23,38,61,CE
16NG5A0130,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,28,44,72,CE
16NG5A0130,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,20,70,90,CE
16NG5A0130,2-1 SEM,RT21015,SURVEYING,23,46,69,CE
16NG5A0130,2-1 SEM,RT21016,FLUID MECHANICS,28,36,64,CE
16NG5A0130,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,23,49,72,CE
16NG5A0130,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,25,49,74,CE
16NG5A0131,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,25,36,61,CE
16NG5A0131,2-1 SEM,RT21012,PROBABILITY & STATISTICS,24,35,59,CE
16NG5A0131,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,29,47,76,CE
16NG5A0131,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,24,37,61,CE
16NG5A0131,2-1 SEM,RT21015,SURVEYING,27,42,69,CE
16NG5A0131,2-1 SEM,RT21016,FLUID MECHANICS,29,24,53,CE
16NG5A0131,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,25,48,73,CE
16NG5A0131,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,24,48,72,CE
16NG5A0132,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,29,45,74,CE
16NG5A0132,2-1 SEM,RT21012,PROBABILITY & STATISTICS,28,70,98,CE
16NG5A0132,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,30,70,100,CE
16NG5A0132,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,29,57,86,CE
16NG5A0132,2-1 SEM,RT21015,SURVEYING,30,53,83,CE
16NG5A0132,2-1 SEM,RT21016,FLUID MECHANICS,30,41,71,CE
16NG5A0132,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,25,50,75,CE
16NG5A0132,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,25,50,75,CE
16NG5A0133,2-1 SEM,RT21011,BASIC ELECTRICAL & ELECTRONICS ENGINEERI,21,36,57,CE
16NG5A0133,2-1 SEM,RT21012,PROBABILITY & STATISTICS,22,24,46,CE
16NG5A0133,2-1 SEM,RT21013,STRENGTH OF MATERIALS-I,18,32,50,CE
16NG5A0133,2-1 SEM,RT21014,BUILDING MATERIALS AND CONSTRUCTION,22,32,54,CE
16NG5A0133,2-1 SEM,RT21015,SURVEYING,19,32,51,CE
16NG5A0133,2-1 SEM,RT21016,FLUID MECHANICS,25,37,62,CE
16NG5A0133,2-1 SEM,RT21017,SURVEYING FIELD WORK-I,22,45,67,CE
16NG5A0133,2-1 SEM,RT21018,STRENGTH OF MATERIALS LAB,20,45,65,CE
16NG5A0201,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,11,4,15,EEE
16NG5A0201,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,19,0,19,EEE
16NG5A0201,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,20,33,53,EEE
16NG5A0201,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,9,0,9,EEE
16NG5A0201,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,12,6,18,EEE
16NG5A0201,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,5,3,8,EEE
16NG5A0201,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,18,-1,17,EEE
16NG5A0201,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,15,-1,14,EEE
16NG5A0202,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,19,29,48,EEE
16NG5A0202,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,18,41,59,EEE
16NG5A0202,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,25,8,33,EEE
16NG5A0202,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,20,24,44,EEE
16NG5A0202,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,17,28,45,EEE
16NG5A0202,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,23,33,56,EEE
16NG5A0202,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,19,43,62,EEE
16NG5A0202,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,21,44,65,EEE
16NG5A0203,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,18,37,55,EEE
16NG5A0203,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,20,26,46,EEE
16NG5A0203,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,21,38,59,EEE
16NG5A0203,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,17,8,25,EEE
16NG5A0203,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,14,7,21,EEE
16NG5A0203,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,20,9,29,EEE
16NG5A0203,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,22,44,66,EEE
16NG5A0203,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,22,45,67,EEE
16NG5A0204,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,19,36,55,EEE
16NG5A0204,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,20,38,58,EEE
16NG5A0204,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,23,11,34,EEE
16NG5A0204,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,16,6,22,EEE
16NG5A0204,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,19,39,58,EEE
16NG5A0204,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,21,28,49,EEE
16NG5A0204,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,21,46,67,EEE
16NG5A0204,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,24,43,67,EEE
16NG5A0205,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,18,12,30,EEE
16NG5A0205,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,19,16,35,EEE
16NG5A0205,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,27,38,65,EEE
16NG5A0205,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,19,40,59,EEE
16NG5A0205,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,20,33,53,EEE
16NG5A0205,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,23,48,71,EEE
16NG5A0205,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,19,43,62,EEE
16NG5A0205,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,23,45,68,EEE
16NG5A0206,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,19,24,43,EEE
16NG5A0206,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,19,10,29,EEE
16NG5A0206,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,20,24,44,EEE
16NG5A0206,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,13,27,40,EEE
16NG5A0206,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,15,41,56,EEE
16NG5A0206,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,25,32,57,EEE
16NG5A0206,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,22,48,70,EEE
16NG5A0206,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,15,42,57,EEE
16NG5A0207,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,18,28,46,EEE
16NG5A0207,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,21,29,50,EEE
16NG5A0207,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,27,40,67,EEE
16NG5A0207,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,16,24,40,EEE
16NG5A0207,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,15,2,17,EEE
16NG5A0207,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,23,12,35,EEE
16NG5A0207,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,21,44,65,EEE
16NG5A0207,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,22,44,66,EEE
16NG5A0208,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,17,35,52,EEE
16NG5A0208,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,23,44,67,EEE
16NG5A0208,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,24,24,48,EEE
16NG5A0208,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,17,27,44,EEE
16NG5A0208,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,20,26,46,EEE
16NG5A0208,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,19,44,63,EEE
16NG5A0208,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,21,47,68,EEE
16NG5A0208,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,20,46,66,EEE
16NG5A0209,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,20,24,44,EEE
16NG5A0209,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,21,6,27,EEE
16NG5A0209,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,30,44,74,EEE
16NG5A0209,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,17,24,41,EEE
16NG5A0209,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,16,34,50,EEE
16NG5A0209,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,20,39,59,EEE
16NG5A0209,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,21,47,68,EEE
16NG5A0209,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,22,41,63,EEE
16NG5A0210,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,21,31,52,EEE
16NG5A0210,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,20,57,77,EEE
16NG5A0210,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,27,34,61,EEE
16NG5A0210,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,23,38,61,EEE
16NG5A0210,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,21,32,53,EEE
16NG5A0210,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,23,49,72,EEE
16NG5A0210,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,21,30,51,EEE
16NG5A0210,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,20,45,65,EEE
16NG5A0211,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,18,29,47,EEE
16NG5A0211,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,21,32,53,EEE
16NG5A0211,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,22,28,50,EEE
16NG5A0211,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,23,27,50,EEE
16NG5A0211,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,16,30,46,EEE
16NG5A0211,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,22,24,46,EEE
16NG5A0211,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,19,46,65,EEE
16NG5A0211,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,22,43,65,EEE
16NG5A0212,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,24,63,87,EEE
16NG5A0212,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,29,59,88,EEE
16NG5A0212,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,27,59,86,EEE
16NG5A0212,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,23,57,80,EEE
16NG5A0212,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,20,70,90,EEE
16NG5A0212,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,27,48,75,EEE
16NG5A0212,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,25,50,75,EEE
16NG5A0212,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,21,48,69,EEE
16NG5A0213,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,19,24,43,EEE
16NG5A0213,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,22,6,28,EEE
16NG5A0213,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,22,25,47,EEE
16NG5A0213,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,11,4,15,EEE
16NG5A0213,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,23,25,48,EEE
16NG5A0213,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,22,7,29,EEE
16NG5A0213,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,22,44,66,EEE
16NG5A0213,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,23,44,67,EEE
16NG5A0214,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,18,24,42,EEE
16NG5A0214,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,19,37,56,EEE
16NG5A0214,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,23,24,47,EEE
16NG5A0214,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,19,33,52,EEE
16NG5A0214,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,17,12,29,EEE
16NG5A0214,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,20,29,49,EEE
16NG5A0214,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,22,45,67,EEE
16NG5A0214,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,21,40,61,EEE
16NG5A0215,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,16,32,48,EEE
16NG5A0215,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,18,32,50,EEE
16NG5A0215,2-1 SEM,RT21023,BASIC ELECTRONICS AND DEVICES,26,36,62,EEE
16NG5A0215,2-1 SEM,RT21024,COMPLEX VARIABLES AND STATISTICAL METHOD,18,6,24,EEE
16NG5A0215,2-1 SEM,RT21025,ELECTRO MAGNETIC FIELDS,18,32,50,EEE
16NG5A0215,2-1 SEM,RT21026,ELECTRICAL MACHINES-I,26,29,55,EEE
16NG5A0215,2-1 SEM,RT21027,THERMAL AND HYDRO LAB,23,45,68,EEE
16NG5A0215,2-1 SEM,RT21028,ELECTRICAL CIRCUITS LAB,18,41,59,EEE
16NG5A0216,2-1 SEM,RT21021,ELECTRICAL CIRCUIT ANALYSIS-II,21,34,55,EEE
16NG5A0216,2-1 SEM,RT21022,THERMAL AND HYDRO LRIME MOVERS,26,64,90,EEE
